,Taxonomic_rank,Taxon,Reference_genome_in_phylum,Distance_to_closest,Precision,Recall,F1,Method
1655,order,1224,2975,0.00979242,0.9999399911487256,0.9998499915995605,0.9998899893739632,Kraken-II
1656,phylum,1224,2975,0.00979242,0.9999999998499804,0.9998650005250176,0.9999274956560112,Kraken-II
1657,species,1224,2975,0.00979242,0.0,0.0,0.0,Kraken-II
1658,kingdom,1224,2975,0.00979242,0.9999999998499804,0.9998650005250176,0.9999274956560112,Kraken-II
1659,class,1224,2975,0.0141692,0.9977002807303743,0.9129676671256831,0.9534501602545005,Kraken-II
1660,family,1224,2975,0.0141692,0.9911433038124712,0.9104477610563523,0.9490783514094306,Kraken-II
1661,genus,1224,2975,0.0141692,0.9912248928233083,0.9103789274941212,0.9490783514429085,Kraken-II
1662,order,1224,2975,0.0141692,0.992265920521266,0.9109174130382166,0.9498481204499938,Kraken-II
1663,phylum,1224,2975,0.0141692,0.9991791569945365,0.9136256509729309,0.9544841496890415,Kraken-II
1664,species,1224,2975,0.0141692,0.980715935173092,0.9076765701383742,0.9427787495665692,Kraken-II
1665,kingdom,1224,2975,0.0141692,0.9999999998359337,0.9142604285607181,0.9552050899898004,Kraken-II
1666,class,976,834,0.0202682,0.997640696941923,0.8707500374461521,0.9298815379715568,Kraken-II
1667,family,976,834,0.0202682,0.9977266071340222,0.8706846019582648,0.9298815380260952,Kraken-II
1668,genus,976,834,0.0202682,0.9972094463684548,0.8704759039364746,0.9295378864651029,Kraken-II
1669,order,976,834,0.0202682,0.997640696941923,0.8707500374461521,0.9298815379715568,Kraken-II
1670,phylum,976,834,0.0202682,0.9993803571552582,0.871396196834597,0.9310054538921126,Kraken-II
1671,species,976,834,0.0202682,0.0,0.0,0.0,Kraken-II
1672,kingdom,976,834,0.0202682,0.9999999998278948,0.8715556420910562,0.9313652937627501,Kraken-II
1673,class,976,834,0.204495,0.4465575338311085,0.028818667656472365,0.054142055939790795,Kraken-II
1674,family,976,834,0.204495,0.2065598392424641,0.012992535195912857,0.024446228442232862,Kraken-II
1675,genus,976,834,0.204495,0.0,0.0,0.0,Kraken-II
1676,order,976,834,0.204495,0.4507897923431597,0.028801217254521835,0.05414206594889073,Kraken-II
1677,phylum,976,834,0.204495,0.8500333240390284,0.05797672444266324,0.1085485895984278,Kraken-II
1678,species,976,834,0.204495,0.0,0.0,0.0,Kraken-II
1679,kingdom,976,834,0.204495,0.9989420207385907,0.07081995738639404,0.13226188905075242,Kraken-II
1680,class,1224,2975,0.0368007,0.9987269253533251,0.8717582927827612,0.9309283134867095,Kraken-II
1681,family,1224,2975,0.0368007,0.9725085908973546,0.8654168266053911,0.9158377281008154,Kraken-II
1682,genus,1224,2975,0.0368007,0.9567960235385558,0.8578083855256526,0.9045973052227995,Kraken-II
1683,order,1224,2975,0.0368007,0.9901722860208649,0.8704006292558701,0.9264264158806347,Kraken-II
1684,phylum,1224,2975,0.0368007,0.999312123645862,0.8721689403887058,0.9314166791893378,Kraken-II
1685,species,1224,2975,0.0368007,0.0,0.0,0.0,Kraken-II
1686,kingdom,1224,2975,0.0368007,0.9999999998281018,0.872605636840925,0.9319644881777234,Kraken-II
1687,class,201174,1097,0.14964,0.9705467914319185,0.4291141163304795,0.5951046441745275,Kraken-II
1688,family,201174,1097,0.14964,0.7889102893588746,0.3493471984730765,0.48425102602033715,Kraken-II
1689,genus,201174,1097,0.14964,0.7914204499994688,0.34639057123156153,0.4818694269913515,Kraken-II
1690,order,201174,1097,0.14964,0.8317150928078708,0.3701428524765175,0.5122915510103432,Kraken-II
1691,phylum,201174,1097,0.14964,0.9703099283563117,0.43011504377895243,0.5960218155332057,Kraken-II
1692,species,201174,1097,0.14964,0.0,0.0,0.0,Kraken-II
1693,kingdom,201174,1097,0.14964,0.9984824466332303,0.44441775983242504,0.6150671471812078,Kraken-II
1694,class,1224,2975,0.172922,0.8622843536959307,0.13323018472789758,0.23079753295237282,Kraken-II
1695,family,1224,2975,0.172922,0.32802695755516276,0.04636686156521141,0.08124693047389932,Kraken-II
1696,genus,1224,2975,0.172922,0.09485029928760444,0.013398974773148086,0.023478760196876267,Kraken-II
1697,order,1224,2975,0.172922,0.3837235475194467,0.05570989670942118,0.09729215205289318,Kraken-II
1698,phylum,1224,2975,0.172922,0.9578107174479183,0.1522129773413749,0.2626789109494557,Kraken-II
1699,species,1224,2975,0.172922,0.0,0.0,0.0,Kraken-II
1700,kingdom,1224,2975,0.172922,0.9999070795392054,0.16141661414192893,0.27795906743075816,Kraken-II
1701,class,1224,2975,0.266165,0.8446095144657508,0.06384593203165041,0.11871641758478227,Kraken-II
1702,family,1224,2975,0.266165,0.09201557913336032,0.006006006005051717,0.011274858405135152,Kraken-II
1703,genus,1224,2975,0.266165,0.0,0.0,0.0,Kraken-II
1704,order,1224,2975,0.266165,0.3321727011788006,0.02243298322269431,0.04202648083745994,Kraken-II
1705,phylum,1224,2975,0.266165,0.8863239556036393,0.06914241611520067,0.12827649445893483,Kraken-II
1706,species,1224,2975,0.266165,0.0,0.0,0.0,Kraken-II
1707,kingdom,1224,2975,0.266165,0.998882887732484,0.080481840944408,0.14896019252020462,Kraken-II
1708,class,1224,2975,0.282127,0.45178736254875695,0.054790356888421175,0.09772677023922453,Kraken-II
1709,family,1224,2975,0.282127,0.014088820805376998,0.0015275033619141106,0.0027544188787105577,Kraken-II
1710,genus,1224,2975,0.282127,0.014566181104233406,0.0015220951968760493,0.002754470588140217,Kraken-II
1711,order,1224,2975,0.282127,0.06782428010118095,0.007567979331704703,0.013614784327526995,Kraken-II
1712,phylum,1224,2975,0.282127,0.9222022729835999,0.1167123619496929,0.2071996405825958,Kraken-II
1713,species,1224,2975,0.282127,0.0,0.0,0.0,Kraken-II
1714,kingdom,1224,2975,0.282127,0.999657102526395,0.1311952477902323,0.23194734749900484,Kraken-II
1715,class,1224,2975,0.200055,0.19699477881447247,0.025629131388540758,0.045355220725259555,Kraken-II
1716,family,1224,2975,0.200055,0.20850696909253202,0.023725044552114154,0.04260070823116245,Kraken-II
1717,genus,1224,2975,0.200055,0.21372808924182046,0.023659280271379073,0.04260074806732341,Kraken-II
1718,order,1224,2975,0.200055,0.21426592768107214,0.025363150469658792,0.04535536529545347,Kraken-II
1719,phylum,1224,2975,0.200055,0.8861471354457167,0.11756376092614179,0.20758517702181914,Kraken-II
1720,species,1224,2975,0.200055,0.0,0.0,0.0,Kraken-II
1721,kingdom,1224,2975,0.200055,0.9983996575286465,0.1404008881743382,0.24618001510241838,Kraken-II
1722,class,1239,1948,0.0352134,0.9885688738142382,0.4669049449596729,0.6342464129981245,Kraken-II
1723,family,1239,1948,0.0352134,0.9231966784758703,0.44268184568303054,0.5984125385456381,Kraken-II
1724,genus,1239,1948,0.0352134,0.9147810752229141,0.43737608685430535,0.5917957161372375,Kraken-II
1725,order,1239,1948,0.0352134,0.9831208759902886,0.464091321369203,0.6305291160354507,Kraken-II
1726,phylum,1239,1948,0.0352134,0.9928309698923591,0.4689804640936485,0.6370385851533801,Kraken-II
1727,species,1239,1948,0.0352134,0.0,0.0,0.0,Kraken-II
1728,kingdom,1239,1948,0.0352134,0.999714240038192,0.47235140561187683,0.6415654356997644,Kraken-II
1729,class,1224,2975,0.238811,0.8094445410816151,0.14325807849915367,0.24343011150205648,Kraken-II
1730,family,1224,2975,0.238811,0.6117807148019239,0.10042602075847237,0.1725281075176899,Kraken-II
1731,genus,1224,2975,0.238811,0.015651986166178772,0.002519635781865636,0.004338150305211004,Kraken-II
1732,order,1224,2975,0.238811,0.7617690320322095,0.12929958172649672,0.22107234017993088,Kraken-II
1733,phylum,1224,2975,0.238811,0.9584786572342812,0.17443740834941324,0.29515524093804546,Kraken-II
1734,species,1224,2975,0.238811,0.0,0.0,0.0,Kraken-II
1735,kingdom,1224,2975,0.238811,0.9999999991851369,0.18407907957699024,0.31092099864552647,Kraken-II
1736,class,976,834,0.263187,0.40663444550387867,0.028937247908429907,0.054028357645023846,Kraken-II
1737,family,976,834,0.263187,0.4244439339040497,0.02885109964168351,0.054028406142277795,Kraken-II
1738,genus,976,834,0.263187,0.0,0.0,0.0,Kraken-II
1739,order,976,834,0.263187,0.4141866180036102,0.028899748625443058,0.054028378681550186,Kraken-II
1740,phylum,976,834,0.263187,0.8093278447788991,0.06286723291885603,0.11667027268342114,Kraken-II
1741,species,976,834,0.263187,0.0,0.0,0.0,Kraken-II
1742,kingdom,976,834,0.263187,0.9979812791374908,0.08158305327628675,0.15083418977287208,Kraken-II
1743,class,976,834,0.00833089,0.0,0.0,0.0,Kraken-II
1744,family,976,834,0.00833089,0.0,0.0,0.0,Kraken-II
1745,genus,976,834,0.00833089,0.0,0.0,0.0,Kraken-II
1746,order,976,834,0.00833089,0.0,0.0,0.0,Kraken-II
1747,phylum,976,834,0.00833089,0.9997675750345123,0.9680429693080412,0.9836445449629717,Kraken-II
1748,species,976,834,0.00833089,0.0,0.0,0.0,Kraken-II
1749,kingdom,976,834,0.00833089,0.9999999998450765,0.9682151587789738,0.9838459328564174,Kraken-II
1750,class,67819,9,0.257967,0.0032829940798325863,0.00015715610313256806,0.0002990841145067865,Kraken-II
1751,family,67819,9,0.257967,0.0036927621724787215,0.00015632572024631842,0.0002991762418261285,Kraken-II
1752,genus,67819,9,0.257967,0.0038476336904669727,0.00015605980209181626,0.0002992061817223007,Kraken-II
1753,order,67819,9,0.257967,0.003526093076424213,0.00015663915036471246,0.0002991412264291182,Kraken-II
1754,phylum,67819,9,0.257967,0.08813662675164188,0.004538530394877502,0.008631603413736498,Kraken-II
1755,species,67819,9,0.257967,0.0,0.0,0.0,Kraken-II
1756,kingdom,67819,9,0.257967,0.9875507415763173,0.0547725191674138,0.1037876156483532,Kraken-II
1757,class,74201,55,0.0102192,0.9955130512895043,0.9156386967126596,0.9539017550932404,Kraken-II
1758,family,74201,55,0.0102192,0.9958712889121385,0.9152149362470503,0.9538360928069655,Kraken-II
1759,genus,74201,55,0.0102192,0.0,0.0,0.0,Kraken-II
1760,order,74201,55,0.0102192,0.9958555162591767,0.9153491732292364,0.9539017552314999,Kraken-II
1761,phylum,74201,55,0.0102192,0.9958411787153759,0.9157996174068631,0.9541397124574256,Kraken-II
1762,species,74201,55,0.0102192,0.0,0.0,0.0,Kraken-II
1763,kingdom,74201,55,0.0102192,0.9999836391152148,0.9168241681041573,0.9565950030269617,Kraken-II
1764,class,74201,55,0.00840595,0.9976968987612402,0.9246749340962532,0.9597940412688809,Kraken-II
1765,family,74201,55,0.00840595,0.9976316385495195,0.9245200762278799,0.9596804175510896,Kraken-II
1766,genus,74201,55,0.00840595,0.0,0.0,0.0,Kraken-II
1767,order,74201,55,0.00840595,0.9978425550314138,0.9245498540709186,0.9597940413223205,Kraken-II
1768,phylum,74201,55,0.00840595,0.9978268271682543,0.9247591419408775,0.9598995268103834,Kraken-II
1769,species,74201,55,0.00840595,0.0,0.0,0.0,Kraken-II
1770,kingdom,74201,55,0.00840595,0.9999351773704871,0.9255959076360806,0.9613255362684971,Kraken-II
1771,class,1224,2975,0.214658,0.5247445713206504,0.051609357818871195,0.09397441087345317,Kraken-II
1772,family,1224,2975,0.214658,0.2926786025657178,0.026341401147734988,0.04833128162118989,Kraken-II
1773,genus,1224,2975,0.214658,0.25628959229630843,0.022634994721277054,0.04159479561693407,Kraken-II
1774,order,1224,2975,0.214658,0.37448700346359953,0.034756939479319314,0.06360853616499619,Kraken-II
1775,phylum,1224,2975,0.214658,0.7608013144553726,0.07821168947727547,0.1418401066029966,Kraken-II
1776,species,1224,2975,0.214658,0.0,0.0,0.0,Kraken-II
1777,kingdom,1224,2975,0.214658,0.9948689488352948,0.10766921805377919,0.19430763209070454,Kraken-II
1778,class,1239,1948,0.0142785,0.9929715863906978,0.8999924521246897,0.9441935438552428,Kraken-II
1779,family,1239,1948,0.0142785,0.0013499325031498537,0.012008895460327806,0.0024252235653136763,Kraken-II
1780,genus,1239,1948,0.0142785,0.0007001750436442151,0.006246281965725339,0.0012573902899350115,Kraken-II
1781,order,1239,1948,0.0142785,0.9932362641200085,0.8997751315404574,0.9441935439800239,Kraken-II
1782,phylum,1239,1948,0.0142785,0.998735335552253,0.9013079844271286,0.9475188120220975,Kraken-II
1783,species,1239,1948,0.0142785,0.0,0.0,0.0,Kraken-II
1784,kingdom,1239,1948,0.0142785,0.9999999998336659,0.9017954908872762,0.9483572270005609,Kraken-II
1785,class,1239,1948,0.101969,0.9742325186473095,0.3861470155340495,0.5530724400026535,Kraken-II
1786,family,1239,1948,0.101969,0.9275537212209772,0.36766657402591324,0.5265943827252715,Kraken-II
1787,genus,1239,1948,0.101969,0.9109214610803785,0.3596472158691271,0.5156868650425419,Kraken-II
1788,order,1239,1948,0.101969,0.969006520533561,0.38357703573033647,0.5495939959618031,Kraken-II
1789,phylum,1239,1948,0.101969,0.9799619768137027,0.3896734199592269,0.5576116793948656,Kraken-II
1790,species,1239,1948,0.101969,0.0,0.0,0.0,Kraken-II
1791,kingdom,1239,1948,0.101969,0.9992482612293748,0.3988926732787833,0.5701713604063475,Kraken-II
1792,class,976,834,0.273138,0.027978774587656657,0.0008971106847588457,0.0017378769867936355,Kraken-II
1793,family,976,834,0.273138,0.012518778104562953,0.0003864286265729301,0.0007491346178230422,Kraken-II
1794,genus,976,834,0.273138,0.0,0.0,0.0,Kraken-II
1795,order,976,834,0.273138,0.028320312361717222,0.000896763919028903,0.0017378840125959996,Kraken-II
1796,phylum,976,834,0.273138,0.7486956489187145,0.026055773271489086,0.050358325850631346,Kraken-II
1797,species,976,834,0.273138,0.0,0.0,0.0,Kraken-II
1798,kingdom,976,834,0.273138,0.9956140311179663,0.03746099375338139,0.07220449450447437,Kraken-II
1799,class,1224,2975,0.277311,0.15690376459620806,0.0034373185854384004,0.006726842319622426,Kraken-II
1800,family,1224,2975,0.277311,0.1689189176507589,0.003431970713326423,0.006726871551968619,Kraken-II
1801,genus,1224,2975,0.277311,0.0,0.0,0.0,Kraken-II
1802,order,1224,2975,0.277311,0.16163792987329073,0.0034351145032923487,0.006726854345177725,Kraken-II
1803,phylum,1224,2975,0.277311,0.4881889731746131,0.011292060647579634,0.022073106899971853,Kraken-II
1804,species,1224,2975,0.277311,0.0,0.0,0.0,Kraken-II
1805,kingdom,1224,2975,0.277311,0.9976317288476512,0.02527639019766941,0.04930312286473739,Kraken-II
1806,class,976,834,0.162454,0.7769881902215611,0.11521237194687797,0.20066709847633027,Kraken-II
1807,family,976,834,0.162454,0.6035654589375316,0.0858356177271331,0.15029469574903037,Kraken-II
1808,genus,976,834,0.162454,0.5925464424642655,0.0829395909175615,0.14550954294016658,Kraken-II
1809,order,976,834,0.162454,0.7893619271797835,0.11494519423728874,0.20066712858653143,Kraken-II
1810,phylum,976,834,0.162454,0.7970852009813645,0.12092584573552385,0.20999126849357955,Kraken-II
1811,species,976,834,0.162454,0.0,0.0,0.0,Kraken-II
1812,kingdom,976,834,0.162454,0.9990448892081711,0.15692275377575907,0.2712385937767201,Kraken-II
1813,class,1224,2975,0.0763132,0.9580429945742418,0.5967769242874637,0.7354347182304516,Kraken-II
1814,family,1224,2975,0.0763132,0.9163981469850976,0.5746692765802625,0.7063695712435751,Kraken-II
1815,genus,1224,2975,0.0763132,0.9031839680323523,0.5649856823790986,0.6951274802775194,Kraken-II
1816,order,1224,2975,0.0763132,0.9138216686128572,0.5756871302502313,0.7063695662864456,Kraken-II
1817,phylum,1224,2975,0.0763132,0.9831540688121521,0.6067807398180111,0.7504146684725468,Kraken-II
1818,species,1224,2975,0.0763132,0.0,0.0,0.0,Kraken-II
1819,kingdom,1224,2975,0.0763132,0.9996591017337929,0.6159362668423122,0.7622236311080282,Kraken-II
1820,class,201174,1097,0.0203414,0.9918927032676254,0.8984451729501752,0.9428541937141535,Kraken-II
1821,family,201174,1097,0.0203414,0.0003843968311688343,0.003354725782738148,0.0006879187976096029,Kraken-II
1822,genus,201174,1097,0.0203414,0.0,0.0,0.0,Kraken-II
1823,order,201174,1097,0.0203414,0.9901454792820988,0.8971502942177837,0.9413517624216591,Kraken-II
1824,phylum,201174,1097,0.0203414,0.991812436260099,0.8987850578912618,0.9430050401248854,Kraken-II
1825,species,201174,1097,0.0203414,0.0,0.0,0.0,Kraken-II
1826,kingdom,201174,1097,0.0203414,0.9999999998332999,0.8998155007875237,0.9472612093515781,Kraken-II
1827,class,1239,1948,0.0245539,0.9986671866265737,0.9227603813287135,0.959209426650968,Kraken-II
1828,family,1239,1948,0.0245539,0.9956429847186403,0.9223331675292801,0.9575820417134566,Kraken-II
1829,genus,1239,1948,0.0245539,0.9947155329190231,0.9221307767444257,0.9570438873129842,Kraken-II
1830,order,1239,1948,0.0245539,0.9985045998181943,0.9227187381265161,0.9591119268660958,Kraken-II
1831,phylum,1239,1948,0.0245539,0.9996099208465348,0.922857614314653,0.9596966517690377,Kraken-II
1832,species,1239,1948,0.0245539,0.9664470132664377,0.914725682749404,0.9398703336189096,Kraken-II
1833,kingdom,1239,1948,0.0245539,0.9999674974810726,0.9230030749384229,0.9599400932607699,Kraken-II
1834,class,201174,1097,0.182213,0.8999237497142133,0.07137673489290061,0.13226176372050252,Kraken-II
1835,family,201174,1097,0.182213,0.10120913546527288,0.0072143392962484894,0.013467373331571181,Kraken-II
1836,genus,201174,1097,0.182213,0.0,0.0,0.0,Kraken-II
1837,order,201174,1097,0.182213,0.6555671162215044,0.04845259335992546,0.09023462069890291,Kraken-II
1838,phylum,201174,1097,0.182213,0.8945283001990032,0.0717159799008114,0.13278486816358895,Kraken-II
1839,species,201174,1097,0.182213,0.0,0.0,0.0,Kraken-II
1840,kingdom,201174,1097,0.182213,0.9972933940864429,0.08292324310104374,0.1531137998526169,Kraken-II
1841,class,1297,41,0.00112527,0.9994014639574883,0.9773668726395258,0.9882563616323369,Kraken-II
1842,family,1297,41,0.00112527,0.9995088407110282,0.9772642003485759,0.9882563616442347,Kraken-II
1843,genus,1297,41,0.00112527,0.9988794054711286,0.9771300716315088,0.9878800450391979,Kraken-II
1844,order,1297,41,0.00112527,0.9994321406756861,0.9773375354979231,0.9882563616357248,Kraken-II
1845,phylum,1297,41,0.00112527,0.9993401161703205,0.9774255522067985,0.9882563616255889,Kraken-II
1846,species,1297,41,0.00112527,0.9907101120674698,0.9701359245345357,0.9803100814905641,Kraken-II
1847,kingdom,1297,41,0.00112527,0.9999999998465763,0.9776801114527907,0.9887091063629209,Kraken-II
1848,class,1224,2975,0.0118401,0.9992175272236539,0.9200978698389201,0.9580219380322443,Kraken-II
1849,family,1224,2975,0.0118401,0.9985325527060487,0.9198522010724646,0.9575738931104381,Kraken-II
1850,genus,1224,2975,0.0118401,0.0,0.0,0.0,Kraken-II
1851,order,1224,2975,0.0118401,0.9985979326031826,0.9199621512263315,0.9576635328891379,Kraken-II
1852,phylum,1224,2975,0.0118401,0.9995273638320141,0.9203307420810452,0.9582905801212217,Kraken-II
1853,species,1224,2975,0.0118401,0.0,0.0,0.0,Kraken-II
1854,kingdom,1224,2975,0.0118401,0.9999999998370352,0.9204403976599456,0.958567218095924,Kraken-II
1855,class,1224,2975,0.035954,0.9988872528847729,0.8760848021266501,0.9334595378674787,Kraken-II
1856,family,1224,2975,0.035954,0.9829275839036298,0.8705271491198149,0.9233141933173552,Kraken-II
1857,genus,1224,2975,0.035954,0.9667837915692825,0.8626366836253417,0.9117407576293228,Kraken-II
1858,order,1224,2975,0.035954,0.9980645049075818,0.8755296449686676,0.9327851474872966,Kraken-II
1859,phylum,1224,2975,0.035954,0.9992471166285809,0.8765441362777803,0.9338774024339405,Kraken-II
1860,species,1224,2975,0.035954,0.0,0.0,0.0,Kraken-II
